"मी याची अपेक्षा करीत आहे.","मुझे उसकी उम्मीद है।"
"हे तातडीचे आहे.","यह बहुत आवश्यक है।"
"काळजी करू नका.","चिंता मत करो।"
"हे ठीक आहे.","कोई बात नहीं।"
"ते आश्चर्यकारक आहे!","वह आश्चर्यजनक है!"
"मी खूप आनंदी आहे.","मैं बहुत खुश हूं।"
"मी खूप दु: खी आहे.","मैं बहुत दुखी हूँ।"
"मी उत्साहित आहे.","मैं उत्साहित हूं।"
"मी कंटाळलो आहे.","मुझे ऊबन हो चुकी है।"
"मला जावे लागेल.","मुजे जाना है।"
"मी तिथे असेल.","मैं वहां रहूंगा।"
"मला मदतीची आवश्यकता आहे.","मुझे मदद की ज़रूरत है।"
"एक क्षण थांबा.","एक पल इंतज़ार करें।"
"मी फक्त गंमत करत आहे.","मैं सिर्फ मजाक कर रहा हूं।"
"मला खात्री नाही.","मुझे यकीन नहीं है।"
"मला कल्पना नाही.","मुझे पता नहीं है।"
"ते सुंदर आहे.","यह खूबसूरत है।"
"हे मधुर आहे.","यह स्वादिष्ट है।"
"मी आजारी आहे.","मैं बीमार महसूस कर रहा हूं।"
"लवकरच बरे व्हा.","जल्द स्वस्थ हो जाओ।"
"आम्ही कुठे जात आहोत?","हम कहाँ जा रहे हैं?"
"मी हरवले आहे.","मैं हार गया हूं।"
"आपण याची पुनरावृत्ती करू शकता?","क्या आप उसे दोहरा सकते हैं?"
"हळू हळू बोला.","धीरे बोलो।"
"हे काय आहे?","यह क्या है?"
"हे किती आहे?","यह कितने का है?"
"मी ते घेईन.","मैं इसे ले जाऊँगा।"
"आपल्याकडे हे दुसर्‍या रंगात आहे का?","क्या आपके पास यह दूसरे रंग में है?"
"मला कुठे सापडेल ...?","जहां मुझे मिल सकता है...?"
"मी फक्त पहात आहे.","मैं बस देख रहा हूँ।"
"आपला दिवस चांगला जावो!","आपका दिन अच्छा रहे!"
"तूसुद्धा!","आप भी!"
"शुभेच्छा!","आपको कामयाबी मिले!"
"LOL","ज़ोर-ज़ोर से हंसना"
"बीआरबी","बीआरबी"
"ओएमडब्ल्यू","ओएमडब्ल्यू"
"बीटीडब्ल्यू","बीटीडब्ल्यू"
"आयएमओ","इमो"
"ttyl","बाद में बात करता हूं"
"आयडीके","आंदोलन"
"शक्य तितक्या लवकर","यथाशीघ्र"
"FOMO","फोमो"
"बकरी","बकरी"
"लिट","जगमगाता"
"फ्लेक्स","मोड़ना"
"खारट","नमकीन"
"कॅप","टोपी"
"अभिनंदन","बधाई"
"धन्यवाद","धन्यवाद"
"सुप","सुड़कना"
"यो","यो"
"मुला","दोस्त"
"भाऊ","भाई"
"sis","आई"
"माणूस","आदमी"
"स्त्री","महिला"
"मुलगी","लड़की"
"मुलगा","लड़का"
"व्यक्ती","व्यक्ति"
"लोक","लोग"
"क्षण","पल"
"मार्ग","रास्ता"
"भाग","भाग"
"गट","समूह"
"कंपनी","कंपनी"
"प्रश्न","सवाल"
"वस्तुस्थिती","तथ्य"
"कथा","कहानी"
"पुस्तक","किताब"
"संगीत","संगीत"
"कला","कला"
"प्रतिमा","छवि"
"चित्र","चित्र"
"रंग","रंग"
"हवा","वायु"
"आग","आग"
"पृथ्वी","धरती"
"सूर्य","सूरज"
"चंद्र","चंद्रमा"
"तारा","तारा"
"आकाश","आकाश"
"समुद्र","समुद्र"
"नदी","नदी"
"माउंटन","पर्वत"
"झाड","पेड़"
"फ्लॉवर","फूल"
"प्राणी","जानवर"
"कुत्रा","कुत्ता"
"मांजर","बिल्ली"
"पक्षी","चिड़िया"
"मासे","मछली"
"घर","घर"
"खोली","कमरा"
"दरवाजा","दरवाजा"
"विंडो","खिड़की"
"रस्ता","गली"
"रस्ता","सड़क"
"शहर","शहर"
"गाव","गाँव"
"विद्यापीठ","विश्वविद्यालय"
"करिअर","आजीविका"
"किंमत","कीमत"
"किंमत","लागत"
"बदला","परिवर्तन"
"बातम्या","समाचार"
"माहिती","जानकारी"
"डेटा","डेटा"
"प्रणाली","प्रणाली"
"कार्यक्रम","कार्यक्रम"
"प्रकल्प","परियोजना"
"टीम","टीम"
"सदस्य","सदस्य"
"नेता","नेता"
"बॉस","मालिक"
"विद्यार्थी","विद्यार्थी"
"शिक्षक","अध्यापक"
"डॉक्टर","चिकित्सक"
"वकील","वकील"
"अभियंता","अभियंता"
"कलाकार","कलाकार"
"लेखक","लेखक"
"प्लेअर","खिलाड़ी"
"चाहता","पंखा"
"शत्रू","दुश्मन"
"शांतता","शांति"
"युद्ध","युद्ध"
"आशा","आशा"
"भीती","डर"
"स्वप्न","सपना"
"वास्तविकता","वास्तविकता"
"सत्य","सच"
"खोटे बोलणे","झूठ"
"इतिहास","इतिहास"
"भविष्य","भविष्य"
"भूतकाळ","अतीत"
"उपस्थित","उपस्थित"
"कसे","कैसे"
"फक्त","बस"
"मस्करी","बस मजाक"
"Prem","प्रेम"
"आहे","हूँ"
"आहेत","हैं"
"सकाळची","सुबह की"
"होती","थी"
