"పాఠశాల","विद्यालय"
"కళాశాల","कॉलेज"
"కార్యాలయం","कार्यालय"
"ఇక్కడ","यहाँ"
"అక్కడ","वहाँ"
"స్థలం","जगह"
"నగరం","शहर"
"దేశం","देश"
"ప్రపంచం","दुनिया"
"సమయం","समय"
"ఈ రోజు","आज"
"రేపు","कल"
"నిన్న","कल"
"ఇప్పుడు","अब"
"తరువాత","बाद में"
"త్వరలో","जल्द ही"
"నిమిషం","मिनट"
"గంట","घंटा"
"రోజు","दिन"
"వారం","सप्ताह"
"నెల","महीना"
"సంవత్సరం","वर्ष"
"సందేశం","संदेश"
"వచనం","मूलपाठ"
"ఫోటో","तस्वीर"
"వీడియో","वीडियो"
"పాట","गाना"
"సినిమా","चलचित्र"
"ఆట","खेल"
"ఆహారం","खाना"
"నీరు","पानी"
"టీ","चाय"
"కాఫీ","कॉफी"
"పేరు","नाम"
"సంఖ్య","संख्या"
"డబ్బు","धन"
"సహాయం","मदद"
"సమస్య","संकट"
"ఆలోచన","विचार"
"విషయం","चीज़"
"విషయాలు","चीज़ें"
"జీవితం","ज़िंदगी"
"ఉద్యోగం","काम"
"కారు","कार"
"బైక్","बाइक"
"బస్సు","बस"
"రైలు","रेलगाड़ी"
"వెళ్ళు","जाना"
"రండి","आना"
"చూడండి","देखना"
"చూడండి","देखना"
"చూడండి","घड़ी"
"వినండి","सुनना"
"తినండి","खाओ"
"పానీయం","पीना"
"నిద్ర","नींद"
"వేచి ఉండండి","इंतज़ार"
"చర్చ","बात करना"
"మాట్లాడండి","बोलना"
"చెప్పండి","कहना"
"చెప్పండి","कहना"
"అడగండి","पूछना"
"సమాధానం","उत्तर"
"తెలుసు","जानना"
"ఆలోచించండి","सोचना"
"అర్థం చేసుకోండి","समझना"
"సగటు","अर्थ"
"ఆడండి","खेल"
"ఇష్టం","पसंद"
"ద్వేషం","घृणा"
"కావాలి","चाहना"
"అవసరం","ज़रूरत"
"ఇవ్వండి","देना"
"తీసుకోండి","लेना"
"పంపండి","भेजना"
"స్వీకరించండి","प्राप्त करें"
"కాల్","पुकारना"
"కలుసుకోండి","मिलो"
"ప్రారంభించండి","शुरू"
"ఆపు","रुकना"
"ముగించు","खत्म करना"
"ప్రయత్నించండి","कोशिश"
"చేయండి","करना"
"చేయండి","बनाना"
"సంతోషంగా ఉంది","खुश"
"విచారంగా ఉంది","उदास"
"కోపం","गुस्सा"
"అలసిపోతుంది","थका हुआ"
"ఆకలితో","भूखा"
"బిజీ","व्यस्त"
"ఉచితం","मुक्त"
"క్రొత్తది","नया"
"పాత","पुराना"
"పెద్దది","बड़ा"
"చిన్నది","छोटा"
"లాంగ్","लंबा"
"చిన్నది","छोटा"
"వేడి","गर्म"
"చలి","ठंडा"
"బాగుంది","अच्छा"
"అందమైన","सुंदर"
"అద్భుతం","बहुत बढ़िया"
"అమేజింగ్","अद्भुत"
"నిజంగా","वास्तव में"
"చాలా","बहुत"
"కాబట్టి","इसलिए"
"చాలా","बहुत"
"అప్పుడు","तब"
"కొన్నిసార్లు","कभी-कभी"
"తరచుగా","अक्सर"
"మళ్ళీ","दोबारा"
"వేగంగా","तेज़"
"నెమ్మదిగా","धीमा"
"ప్రారంభంలో","जल्दी"
"ఆలస్యంగా","देर"
"మరియు","और"
"కానీ","लेकिन"
"లేదా","या"
"ఎందుకంటే","क्योंकि"
"ఉంటే","अगर"
"కోసం","के लिए"
"ఇన్","में"
"ఆన్","पर"
"వద్ద","पर"
"to","को"
"తో","साथ"
"నుండి","से"
"గురించి","के बारे में"
"యొక్క","का"
"నేను బాగున్నాను, ధన్యవాదాలు.","मैं ठीक हूं आपका धन्यवाद।"
"నా పేరు ...","मेरा नाम है..."
"మిమ్మల్ని కలవడం ఆనందంగా ఉంది.","आपसे मिलकर अच्छा लगा।"
"నన్ను క్షమించండి.","मुझे माफ़ करें।"
"నేను నుండి ...","मैं यहां से आया हूं..."
"మీరు నాకు సహాయం చేయగలరా?","क्या आप मेरी मदद कर सकते हैं?"
"నాకు తెలియదు.","मुझें नहीं पता।"
"నాకు అర్థం కాలేదు.","मैं नहीं समझता।"
"వెళ్దాం.","चल दर।"
"పెద్దగా ఏమీ లేదు.","ज्यादा कुछ नहीं।"
"ఇది మంచిది.","यह अच्छा था।"
"నాకు దాహం ఉంది.","मुझे प्यास लगी है।"
"రెస్ట్‌రూమ్ ఎక్కడ ఉంది?","टॉयलेट कहां है?"
"నేను విశ్రాంతి తీసుకోవాలి.","मुझे आराम करने की ज़रूरत है।"
"తరువాత మీతో మాట్లాడండి.","बाद में बात करते हैं।"
"నా మార్గంలో.","रास्ते में हूं।"
"వెంటనే తిరిగి ఉండండి.","सही हो।"
"అది ఫన్నీ.","अजीब बात है।"
"అది చాలా బాగుంది!","यह बहुत अच्छा है!"
"ఓహ్ మై గాడ్!","अरे बाप रे!"
"అభినందనలు!","बधाई हो!"
"పుట్టినరోజు శుభాకాంక్షలు!","जन्मदिन की शुभकामनाएँ!"
"నేను మిస్ మిస్.","आपकी याद आ रही है।"
"నేను నిన్ను ప్రేమిస్తున్నాను.","मुझे तुमसे प्यार है।"
"నన్ను పిలవండి.","मुझे कॉल करो।"
"నాకు టెక్స్ట్ చేయండి.","मुझे विषय दें।"
"ఈ రోజు మీ ప్రణాళికలు ఏమిటి?","आज का क्या प्रोग्राम है?"
"మీరు రేపు స్వేచ్ఛగా ఉన్నారా?","क्या आप कल खाली है?"
"నేను దాని కోసం ఎదురు చూస్తున్నాను.","मुझे उसकी उम्मीद है।"
"ఇది అత్యవసరం.","यह बहुत आवश्यक है।"
"చింతించకండి.","चिंता मत करो।"
"ఇది సరే.","कोई बात नहीं।"
"ఇది అద్భుతమైనది!","वह आश्चर्यजनक है!"
"నేను చాలా సంతోషంగా ఉన్నాను.","मैं बहुत खुश हूं।"
"నేను చాలా విచారంగా ఉన్నాను.","मैं बहुत दुखी हूँ।"
"నేను సంతోషిస్తున్నాను.","मैं उत्साहित हूं।"
"నేను విసుగు చెందాను.","मुझे ऊबन हो चुकी है।"
"నేను వెళ్ళాలి.","मुजे जाना है।"
"నేను అక్కడ ఉంటాను.","मैं वहां रहूंगा।"
"నాకు సహాయం కావాలి.","मुझे मदद की ज़रूरत है।"
"ఒక్క క్షణం వేచి ఉండండి.","एक पल इंतज़ार करें।"
"నేను తమాషా చేస్తున్నాను.","मैं सिर्फ मजाक कर रहा हूं।"
"నాకు ఖచ్చితంగా తెలియదు.","मुझे यकीन नहीं है।"
"నాకు తెలియదు.","मुझे पता नहीं है।"
"ఇది అందంగా ఉంది.","यह खूबसूरत है।"
"ఇది రుచికరమైనది.","यह स्वादिष्ट है।"
"నేను అనారోగ్యంతో ఉన్నాను.","मैं बीमार महसूस कर रहा हूं।"
"త్వరగా బాగుపడండి.","जल्द स्वस्थ हो जाओ।"
"మేము ఎక్కడికి వెళ్తున్నాము?","हम कहाँ जा रहे हैं?"
"నేను కోల్పోయాను.","मैं हार गया हूं।"
"మీరు దానిని పునరావృతం చేయగలరా?","क्या आप उसे दोहरा सकते हैं?"
"నెమ్మదిగా మాట్లాడండి.","धीरे बोलो।"
"ఇది ఏమిటి?","यह क्या है?"
"ఇది ఎంత?","यह कितने का है?"
"నేను తీసుకుంటాను.","मैं इसे ले जाऊँगा।"
"మీకు ఇది మరొక రంగులో ఉందా?","क्या आपके पास यह दूसरे रंग में है?"
"నేను ఎక్కడ కనుగొనగలను ...?","जहां मुझे मिल सकता है...?"
"నేను చూస్తున్నాను.","मैं बस देख रहा हूँ।"
"గొప్ప రోజు!","आपका दिन अच्छा रहे!"
"మీరు కూడా!","आप भी!"
"అదృష్టం!","आपको कामयाबी मिले!"
"lol","ज़ोर-ज़ोर से हंसना"
"brb","बीआरबी"
"OMW","ओएमडब्ल्यू"
"btw","बीटीडब्ल्यू"
"IMO","इमो"
"TTYL","बाद में बात करता हूं"
"idk","आंदोलन"
"ASAP","यथाशीघ्र"
"ఫోమో","फोमो"
"మేక","बकरी"
"వెలిగించండి","जगमगाता"
"ఫ్లెక్స్","मोड़ना"
"ఉప్పగా","नमकीन"
"టోపీ","टोपी"
"అభినందనలు","बधाई"
"ధన్యవాదాలు","धन्यवाद"
"sup","सुड़कना"
"యో","यो"
"వాసి","दोस्त"
"బ్రో","भाई"
"సిస్","आई"
"మనిషి","आदमी"
"స్త్రీ","महिला"
"అమ్మాయి","लड़की"
"అబ్బాయి","लड़का"
"వ్యక్తి","व्यक्ति"
"ప్రజలు","लोग"
"క్షణం","पल"
"మార్గం","रास्ता"
"భాగం","भाग"
"సమూహం","समूह"
"కంపెనీ","कंपनी"
"ప్రశ్న","सवाल"
"వాస్తవం","तथ्य"
"కథ","कहानी"
"పుస్తకం","किताब"
"సంగీతం","संगीत"
"కళ","कला"
"చిత్రం","छवि"
"చిత్రం","चित्र"
"రంగు","रंग"
"గాలి","वायु"
"అగ్ని","आग"
"భూమి","धरती"
"సూర్యుడు","सूरज"
"చంద్రుడు","चंद्रमा"
"స్టార్","तारा"
"ఆకాశం","आकाश"
"సముద్రం","समुद्र"
"నది","नदी"
"పర్వతం","पर्वत"
"చెట్టు","पेड़"
"పువ్వు","फूल"
"జంతువు","जानवर"
"కుక్క","कुत्ता"
"పిల్లి","बिल्ली"
"పక్షి","चिड़िया"
"చేప","मछली"
"ఇల్లు","घर"
"గది","कमरा"
"తలుపు","दरवाजा"
"విండో","खिड़की"
"వీధి","गली"
"రోడ్","सड़क"
"పట్టణం","शहर"
"గ్రామం","गाँव"
"విశ్వవిద్యాలయం","विश्वविद्यालय"
"కెరీర్","आजीविका"
"ధర","कीमत"
"ఖర్చు","लागत"
"మార్పు","परिवर्तन"
"వార్తలు","समाचार"
"సమాచారం","जानकारी"
"డేటా","डेटा"
"వ్యవస్థ","प्रणाली"
"ప్రోగ్రామ్","कार्यक्रम"
"ప్రాజెక్ట్","परियोजना"
"జట్టు","टीम"
"సభ్యుడు","सदस्य"
"నాయకుడు","नेता"
"బాస్","मालिक"
"విద్యార్థి","विद्यार्थी"
"గురువు","अध्यापक"
"డాక్టర్","चिकित्सक"
"న్యాయవాది","वकील"
"ఇంజనీర్","अभियंता"
"కళాకారుడు","कलाकार"
"రచయిత","लेखक"
"ప్లేయర్","खिलाड़ी"
"అభిమాని","पंखा"
"శత్రువు","दुश्मन"
"శాంతి","शांति"
"యుద్ధం","युद्ध"
"హోప్","आशा"
"భయం","डर"
"కల","सपना"
"రియాలిటీ","वास्तविकता"
"నిజం","सच"
"అబద్ధం","झूठ"
"చరిత్ర","इतिहास"
"భవిష్యత్తు","भविष्य"
"గత","अतीत"
"ప్రస్తుతం","उपस्थित"
"ఎలా","कैसे"
"కేవలం","बस"
"kidding","बस मजाक"
"ప్రేమ","प्रेम"
"ఉన్నాను","हूँ"
"prem","prem"
"ఉన్నారు","हैं"
