किताब,புத்தகம்
संगीत,இசை
कला,கலை
छवि,படம்
चित्र,படம்
रंग,நிறம்
वायु,காற்று
आग,தீ
धरती,பூமி
सूरज,சூரியன்
चंद्रमा,சந்திரன்
तारा,நட்சத்திரம்
आकाश,வானம்
समुद्र,கடல்
नदी,நதி
पर्वत,மலை
पेड़,மரம்
फूल,மலர்
जानवर,விலங்கு
कुत्ता,நாய்
बिल्ली,பூனை
चिड़िया,பறவை
मछली,மீன்
घर,வீடு
कमरा,அறை
दरवाजा,கதவு
खिड़की,சாளரம்
गली,தெரு
सड़क,சாலை
शहर,நகரம்
गाँव,கிராமம்
विश्वविद्यालय,பல்கலைக்கழகம்
आजीविका,தொழில்
कीमत,விலை
लागत,செலவு
परिवर्तन,மாற்றம்
समाचार,செய்தி
जानकारी,தகவல்
डेटा,தரவு
प्रणाली,அமைப்பு
कार्यक्रम,திட்டம்
परियोजना,திட்டம்
टीम,அணி
सदस्य,உறுப்பினர்
नेता,தலைவர்
मालिक,பாஸ்
विद्यार्थी,மாணவர்
अध्यापक,ஆசிரியர்
चिकित्सक,மருத்துவர்
वकील,வழக்கறிஞர்
अभियंता,பொறியாளர்
कलाकार,கலைஞர்
लेखक,எழுத்தாளர்
खिलाड़ी,வீரர்
पंखा,விசிறி
दुश्मन,எதிரி
शांति,அமைதி
युद्ध,போர்
आशा,நம்பிக்கை
डर,பயம்
सपना,கனவு
वास्तविकता,உண்மை
सच,உண்மை
झूठ,பொய்
इतिहास,வரலாறு
भविष्य,எதிர்காலம்
अतीत,கடந்த
उपस्थित,தற்போது
कैसे,எப்படி
बस,மட்டும்
बस मजाक,சும்மா சொன்னேன்
प्रेम,ப்ரேம்
हूँ,இருக்கிறேன்
prem,ப்ரேம்
हैं,இருக்கிறார்கள்
