"चिड़िया","పక్షి"
"मछली","చేప"
"घर","ఇల్లు"
"कमरा","గది"
"दरवाजा","తలుపు"
"खिड़की","విండో"
"गली","వీధి"
"सड़क","రోడ్"
"शहर","పట్టణం"
"गाँव","గ్రామం"
"विश्वविद्यालय","విశ్వవిద్యాలయం"
"आजीविका","కెరీర్"
"कीमत","ధర"
"लागत","ఖర్చు"
"परिवर्तन","మార్పు"
"समाचार","వార్తలు"
"जानकारी","సమాచారం"
"डेटा","డేటా"
"प्रणाली","వ్యవస్థ"
"कार्यक्रम","ప్రోగ్రామ్"
"परियोजना","ప్రాజెక్ట్"
"टीम","జట్టు"
"सदस्य","సభ్యుడు"
"नेता","నాయకుడు"
"मालिक","బాస్"
"विद्यार्थी","విద్యార్థి"
"अध्यापक","గురువు"
"चिकित्सक","డాక్టర్"
"वकील","న్యాయవాది"
"अभियंता","ఇంజనీర్"
"कलाकार","కళాకారుడు"
"लेखक","రచయిత"
"खिलाड़ी","ప్లేయర్"
"पंखा","అభిమాని"
"दुश्मन","శత్రువు"
"शांति","శాంతి"
"युद्ध","యుద్ధం"
"आशा","హోప్"
"डर","భయం"
"सपना","కల"
"वास्तविकता","రియాలిటీ"
"सच","నిజం"
"झूठ","అబద్ధం"
"इतिहास","చరిత్ర"
"भविष्य","భవిష్యత్తు"
"अतीत","గత"
"उपस्थित","ప్రస్తుతం"
"कैसे","ఎలా"
"बस","కేవలం"
"प्रेम","ప్రేమ"
"हूँ","ఉన్నాను"
"हैं","ఉన్నారు"
