"मैं बहुत दुखी हूँ।","मी खूप दु: खी आहे."
"मैं उत्साहित हूं।","मी उत्साहित आहे."
"मुझे ऊबन हो चुकी है।","मी कंटाळलो आहे."
"मुजे जाना है।","मला जावे लागेल."
"मैं वहां रहूंगा।","मी तिथे असेल."
"मुझे मदद की ज़रूरत है।","मला मदतीची आवश्यकता आहे."
"एक पल इंतज़ार करें।","एक क्षण थांबा."
"मैं सिर्फ मजाक कर रहा हूं।","मी फक्त गंमत करत आहे."
"मुझे यकीन नहीं है।","मला खात्री नाही."
"मुझे पता नहीं है।","मला कल्पना नाही."
"यह खूबसूरत है।","ते सुंदर आहे."
"यह स्वादिष्ट है।","हे मधुर आहे."
"मैं बीमार महसूस कर रहा हूं।","मी आजारी आहे."
"जल्द स्वस्थ हो जाओ।","लवकरच बरे व्हा."
"हम कहाँ जा रहे हैं?","आम्ही कुठे जात आहोत?"
"मैं हार गया हूं।","मी हरवले आहे."
"क्या आप उसे दोहरा सकते हैं?","आपण याची पुनरावृत्ती करू शकता?"
"धीरे बोलो।","हळू हळू बोला."
"यह क्या है?","हे काय आहे?"
"यह कितने का है?","हे किती आहे?"
"मैं इसे ले जाऊँगा।","मी ते घेईन."
"क्या आपके पास यह दूसरे रंग में है?","आपल्याकडे हे दुसर्‍या रंगात आहे का?"
"जहां मुझे मिल सकता है...?","मला कुठे सापडेल ...?"
"मैं बस देख रहा हूँ।","मी फक्त पहात आहे."
"आपका दिन अच्छा रहे!","आपला दिवस चांगला जावो!"
"आप भी!","तूसुद्धा!"
"आपको कामयाबी मिले!","शुभेच्छा!"
"ज़ोर-ज़ोर से हंसना","LOL"
"बीआरबी","बीआरबी"
"ओएमडब्ल्यू","ओएमडब्ल्यू"
"बीटीडब्ल्यू","बीटीडब्ल्यू"
"इमो","आयएमओ"
"बाद में बात करता हूं","ttyl"
"आंदोलन","आयडीके"
"यथाशीघ्र","शक्य तितक्या लवकर"
"फोमो","FOMO"
"बकरी","बकरी"
"जगमगाता","लिट"
"मोड़ना","फ्लेक्स"
"नमकीन","खारट"
"टोपी","कॅप"
"बधाई","अभिनंदन"
"धन्यवाद","धन्यवाद"
"सुड़कना","सुप"
"यो","यो"
"दोस्त","मुला"
"भाई","भाऊ"
"आई","sis"
"आदमी","माणूस"
"महिला","स्त्री"
"लड़की","मुलगी"
"लड़का","मुलगा"
"व्यक्ति","व्यक्ती"
"लोग","लोक"
"पल","क्षण"
"रास्ता","मार्ग"
"भाग","भाग"
"समूह","गट"
"कंपनी","कंपनी"
"सवाल","प्रश्न"
"तथ्य","वस्तुस्थिती"
"कहानी","कथा"
"किताब","पुस्तक"
"संगीत","संगीत"
"कला","कला"
"छवि","प्रतिमा"
"चित्र","चित्र"
"रंग","रंग"
"वायु","हवा"
"आग","आग"
"धरती","पृथ्वी"
"सूरज","सूर्य"
"चंद्रमा","चंद्र"
"तारा","तारा"
"आकाश","आकाश"
"समुद्र","समुद्र"
"नदी","नदी"
"पर्वत","माउंटन"
"पेड़","झाड"
"फूल","फ्लॉवर"
"जानवर","प्राणी"
"कुत्ता","कुत्रा"
"बिल्ली","मांजर"
"चिड़िया","पक्षी"
"मछली","मासे"
"घर","घर"
"कमरा","खोली"
"दरवाजा","दरवाजा"
"खिड़की","विंडो"
"गली","रस्ता"
"सड़क","रस्ता"
"शहर","शहर"
"गाँव","गाव"
"विश्वविद्यालय","विद्यापीठ"
"आजीविका","करिअर"
"कीमत","किंमत"
"लागत","किंमत"
"परिवर्तन","बदला"
"समाचार","बातम्या"
"जानकारी","माहिती"
"डेटा","डेटा"
"प्रणाली","प्रणाली"
"कार्यक्रम","कार्यक्रम"
"परियोजना","प्रकल्प"
"टीम","टीम"
"सदस्य","सदस्य"
"नेता","नेता"
"मालिक","बॉस"
"विद्यार्थी","विद्यार्थी"
"अध्यापक","शिक्षक"
"चिकित्सक","डॉक्टर"
"वकील","वकील"
"अभियंता","अभियंता"
"कलाकार","कलाकार"
"लेखक","लेखक"
"खिलाड़ी","प्लेअर"
"पंखा","चाहता"
"दुश्मन","शत्रू"
"शांति","शांतता"
"युद्ध","युद्ध"
"आशा","आशा"
"डर","भीती"
"सपना","स्वप्न"
"वास्तविकता","वास्तविकता"
"सच","सत्य"
"झूठ","खोटे बोलणे"
"इतिहास","इतिहास"
"भविष्य","भविष्य"
"अतीत","भूतकाळ"
"उपस्थित","उपस्थित"
"कैसे","कसे"
"बस","फक्त"
"बस मजाक","मस्करी"
"प्रेम","Prem"
"हूँ","आहे"
"prem","prem"
"हैं","आहेत"
"ll","ll"
"वह शांत है।","तो शांत आहे."
