"சிக்கல்","संकट"
"யோசனை","विचार"
"விஷயம்","चीज़"
"விஷயங்கள்","चीज़ें"
"வாழ்க்கை","ज़िंदगी"
"வேலை","काम"
"கார்","कार"
"பைக்","बाइक"
"பஸ்","बस"
"ரயில்","रेलगाड़ी"
"போ","जाना"
"வாருங்கள்","आना"
"பார்க்க","देखना"
"பார்","देखना"
"வாட்ச்","घड़ी"
"கேளுங்கள்","सुनना"
"சாப்பிடுங்கள்","खाओ"
"பானம்","पीना"
"தூங்கு","नींद"
"காத்திருங்கள்","इंतज़ार"
"பேச்சு","बात करना"
"பேசுங்கள்","बोलना"
"சொல்லுங்கள்","कहना"
"சொல்லுங்கள்","कहना"
"கேளுங்கள்","पूछना"
"பதில்","उत्तर"
"தெரியும்","जानना"
"சிந்தியுங்கள்","सोचना"
"புரிந்து கொள்ளுங்கள்","समझना"
"சராசரி","अर्थ"
"விளையாடுங்கள்","खेल"
"போன்ற","पसंद"
"வெறுப்பு","घृणा"
"வேண்டும்","चाहना"
"தேவை","ज़रूरत"
"கொடுங்கள்","देना"
"எடுத்துக் கொள்ளுங்கள்","लेना"
"அனுப்பு","भेजना"
"பெறுங்கள்","प्राप्त करें"
"அழைப்பு","पुकारना"
"சந்திப்பு","मिलो"
"தொடக்க","शुरू"
"நிறுத்து","रुकना"
"முடிக்க","खत्म करना"
"முயற்சிக்கவும்","कोशिश"
"செய்","करना"
"உருவாக்கு","बनाना"
"மகிழ்ச்சி","खुश"
"சோகம்","उदास"
"கோபம்","गुस्सा"
"சோர்வாக","थका हुआ"
"பசி","भूखा"
"பிஸியாக","व्यस्त"
"இலவசம்","मुक्त"
"புதியது","नया"
"பழைய","पुराना"
"பெரியது","बड़ा"
"சிறிய","छोटा"
"நீண்ட","लंबा"
"குறுகிய","छोटा"
"சூடாக","गर्म"
"குளிர்","ठंडा"
"நல்லது","अच्छा"
"அழகான","सुंदर"
"அருமை","बहुत बढ़िया"
"ஆச்சரியம்","अद्भुत"
"உண்மையில்","वास्तव में"
"மிகவும்","बहुत"
"எனவே","इसलिए"
"கூட","बहुत"
"பின்னர்","तब"
"சில நேரங்களில்","कभी-कभी"
"பெரும்பாலும்","अक्सर"
"மீண்டும்","दोबारा"
"வேகமாக","तेज़"
"மெதுவாக","धीमा"
"ஆரம்பத்தில்","जल्दी"
"தாமதமாக","देर"
"மற்றும்","और"
"ஆனால்","लेकिन"
"அல்லது","या"
"ஏனெனில்","क्योंकि"
"என்றால்","अगर"
"க்கு","के लिए"
"இல்","में"
"ஆன்","पर"
"at","पर"
"to","को"
"உடன்","साथ"
"இருந்து","से"
"பற்றி","के बारे में"
"of","का"
"நான் நன்றாக இருக்கிறேன், நன்றி.","मैं ठीक हूं आपका धन्यवाद।"
"என் பெயர் ...","मेरा नाम है..."
"உங்களை சந்தித்ததில் மகிழ்ச்சி.","आपसे मिलकर अच्छा लगा।"
"மன்னிக்கவும்.","मुझे माफ़ करें।"
"நான் இருந்து ...","मैं यहां से आया हूं..."
"நீங்கள் எனக்கு உதவ முடியுமா?","क्या आप मेरी मदद कर सकते हैं?"
"எனக்குத் தெரியாது.","मुझें नहीं पता।"
"எனக்கு புரியவில்லை.","मैं नहीं समझता।"
"போகலாம்.","चल दर।"
"அதிகம் எதுவும் இல்லை.","ज्यादा कुछ नहीं।"
"அது நன்றாக இருந்தது.","यह अच्छा था।"
"எனக்கு தாகம் இருக்கிறது.","मुझे प्यास लगी है।"
"ரெஸ்ட் ரூம் எங்குள்ளது?","टॉयलेट कहां है?"
"நான் ஓய்வெடுக்க வேண்டும்.","मुझे आराम करने की ज़रूरत है।"
"உங்களுடன் பின்னர் பேசுங்கள்.","बाद में बात करते हैं।"
"என் வழியில்.","रास्ते में हूं।"
"வலதுபுறம் இருங்கள்.","सही हो।"
"அது வேடிக்கையானது.","अजीब बात है।"
"அது பெரியது!","यह बहुत अच्छा है!"
"கடவுளே!","अरे बाप रे!"
"வாழ்த்துக்கள்!","बधाई हो!"
"பிறந்தநாள் வாழ்த்துக்கள்!","जन्मदिन की शुभकामनाएँ!"
"நான் உன்னை இழக்கிறேன்.","आपकी याद आ रही है।"
"நான் உன்னை நேசிக்கிறேன்.","मुझे तुमसे प्यार है।"
"என்னை அழைக்கவும்.","मुझे कॉल करो।"
"எனக்கு உரை அனுப்பவும்.","मुझे विषय दें।"
"இன்றைய உங்கள் திட்டங்கள் என்ன?","आज का क्या प्रोग्राम है?"
"நாளை நீங்கள் இலவசமா?","क्या आप कल खाली है?"
"நான் அதை எதிர்பார்க்கிறேன்.","मुझे उसकी उम्मीद है।"
"இது அவசரம்.","यह बहुत आवश्यक है।"
"கவலைப்பட வேண்டாம்.","चिंता मत करो।"
"பரவாயில்லை.","कोई बात नहीं।"
"அது ஆச்சரியமாக இருக்கிறது!","वह आश्चर्यजनक है!"
"நான் மிகவும் மகிழ்ச்சியாக இருக்கிறேன்.","मैं बहुत खुश हूं।"
"நான் மிகவும் சோகமாக இருக்கிறேன்.","मैं बहुत दुखी हूँ।"
"நான் உற்சாகமாக இருக்கிறேன்.","मैं उत्साहित हूं।"
"எனக்கு சலிப்பு.","मुझे ऊबन हो चुकी है।"
"நான் செல்ல வேண்டும்.","मुजे जाना है।"
"நான் அங்கே இருப்பேன்.","मैं वहां रहूंगा।"
"எனக்கு உதவி தேவை.","मुझे मदद की ज़रूरत है।"
"ஒரு கணம் காத்திருங்கள்.","एक पल इंतज़ार करें।"
"நான் விளையாடுகிறேன்.","मैं सिर्फ मजाक कर रहा हूं।"
"எனக்கு நிச்சயமாகத் தெரியவில்லை.","मुझे यकीन नहीं है।"
"எனக்கு எதுவும் தெரியாது.","मुझे पता नहीं है।"
"இது அழகாக இருக்கிறது.","यह खूबसूरत है।"
"இது சுவையாக இருக்கிறது.","यह स्वादिष्ट है।"
"எனக்கு உடம்பு சரியில்லை.","मैं बीमार महसूस कर रहा हूं।"
"விரைவில் குணமடையுங்கள்.","जल्द स्वस्थ हो जाओ।"
"நாங்கள் எங்கே போகிறோம்?","हम कहाँ जा रहे हैं?"
"நான் தொலைந்துவிட்டேன்.","मैं हार गया हूं।"
"அதை மீண்டும் செய்ய முடியுமா?","क्या आप उसे दोहरा सकते हैं?"
"மெதுவாக பேசுங்கள்.","धीरे बोलो।"
"இது என்ன?","यह क्या है?"
"இது எவ்வளவு?","यह कितने का है?"
"நான் அதை எடுத்துக்கொள்வேன்.","मैं इसे ले जाऊँगा।"
"உங்களிடம் இது மற்றொரு நிறத்தில் இருக்கிறதா?","क्या आपके पास यह दूसरे रंग में है?"
"நான் எங்கே காணலாம் ...?","जहां मुझे मिल सकता है...?"
"நான் பார்க்கிறேன்.","मैं बस देख रहा हूँ।"
"ஒரு சிறந்த நாள்!","आपका दिन अच्छा रहे!"
"நீங்களும்!","आप भी!"
"நல்ல அதிர்ஷ்டம்!","आपको कामयाबी मिले!"
"lol","ज़ोर-ज़ोर से हंसना"
"Brb","बीआरबी"
"OMW","ओएमडब्ल्यू"
"btw","बीटीडब्ल्यू"
"IMO","इमो"
"ttyl","बाद में बात करता हूं"
"idk","आंदोलन"
"விரைவில்","यथाशीघ्र"
"ஃபோமோ","फोमो"
"ஆடு","बकरी"
"லைட்","जगमगाता"
"நெகிழ்வு","मोड़ना"
"உப்பு","नमकीन"
"தொப்பி","टोपी"
"வாழ்த்துக்கள்","बधाई"
"நன்றி","धन्यवाद"
"சுப்","सुड़कना"
"யோ","यो"
"கனா","दोस्त"
"சகோ","भाई"
"சிஸ்","आई"
"மனிதன்","आदमी"
"பெண்","महिला"
"பெண்","लड़की"
"பையன்","लड़का"
"நபர்","व्यक्ति"
"மக்கள்","लोग"
"கணம்","पल"
"வழி","रास्ता"
"பகுதி","भाग"
"குழு","समूह"
"நிறுவனம்","कंपनी"
"கேள்வி","सवाल"
"உண்மை","तथ्य"
"கதை","कहानी"
"புத்தகம்","किताब"
"இசை","संगीत"
"கலை","कला"
"படம்","छवि"
"படம்","चित्र"
"நிறம்","रंग"
"காற்று","वायु"
"தீ","आग"
"பூமி","धरती"
"சூரியன்","सूरज"
"சந்திரன்","चंद्रमा"
"நட்சத்திரம்","तारा"
"வானம்","आकाश"
"கடல்","समुद्र"
"நதி","नदी"
"மலை","पर्वत"
"மரம்","पेड़"
"மலர்","फूल"
"விலங்கு","जानवर"
"நாய்","कुत्ता"
"பூனை","बिल्ली"
"பறவை","चिड़िया"
"மீன்","मछली"
"வீடு","घर"
"அறை","कमरा"
"கதவு","दरवाजा"
"சாளரம்","खिड़की"
"தெரு","गली"
"சாலை","सड़क"
"நகரம்","शहर"
"கிராமம்","गाँव"
"பல்கலைக்கழகம்","विश्वविद्यालय"
"தொழில்","आजीविका"
"விலை","कीमत"
"செலவு","लागत"
"மாற்றம்","परिवर्तन"
"செய்தி","समाचार"
"தகவல்","जानकारी"
"தரவு","डेटा"
"அமைப்பு","प्रणाली"
"திட்டம்","कार्यक्रम"
"திட்டம்","परियोजना"
"அணி","टीम"
"உறுப்பினர்","सदस्य"
"தலைவர்","नेता"
"பாஸ்","मालिक"
"மாணவர்","विद्यार्थी"
"ஆசிரியர்","अध्यापक"
"மருத்துவர்","चिकित्सक"
"வழக்கறிஞர்","वकील"
"பொறியாளர்","अभियंता"
"கலைஞர்","कलाकार"
"எழுத்தாளர்","लेखक"
"வீரர்","खिलाड़ी"
"விசிறி","पंखा"
"எதிரி","दुश्मन"
"அமைதி","शांति"
"போர்","युद्ध"
"நம்பிக்கை","आशा"
"பயம்","डर"
"கனவு","सपना"
"உண்மை","वास्तविकता"
"உண்மை","सच"
"பொய்","झूठ"
"வரலாறு","इतिहास"
"எதிர்காலம்","भविष्य"
"கடந்த","अतीत"
"தற்போது","उपस्थित"
"எப்படி","कैसे"
"மட்டும்","बस"
"சும்மா சொன்னேன்","बस मजाक"
"ப்ரேம்","प्रेम"
"இருக்கிறேன்","हूँ"
"ப்ரேம்","prem"
"இருக்கிறார்கள்","हैं"
"உனக்காக","तुम्हारे लिए"
