"कमरा","room"
"दरवाजा","door"
"खिड़की","window"
"गली","street"
"सड़क","road"
"शहर","town"
"गाँव","village"
"विश्वविद्यालय","university"
"आजीविका","career"
"कीमत","price"
"लागत","cost"
"परिवर्तन","change"
"समाचार","news"
"जानकारी","information"
"डेटा","data"
"प्रणाली","system"
"कार्यक्रम","program"
"परियोजना","project"
"टीम","team"
"सदस्य","member"
"नेता","leader"
"मालिक","boss"
"विद्यार्थी","student"
"अध्यापक","teacher"
"चिकित्सक","doctor"
"वकील","lawyer"
"अभियंता","engineer"
"कलाकार","artist"
"लेखक","writer"
"खिलाड़ी","player"
"पंखा","fan"
"दुश्मन","enemy"
"शांति","peace"
"युद्ध","war"
"आशा","hope"
"डर","fear"
"सपना","dream"
"वास्तविकता","reality"
"सच","truth"
"झूठ","lie"
"इतिहास","history"
"भविष्य","future"
"अतीत","past"
"उपस्थित","present"
"कैसे","How"
"बस","just"
"बस मजाक","kidding"
"प्रेम","Prem"
"हूँ","am"
"prem","prem"
"हैं","are"
"ll","ll"
"की","Key"
"धार","Edge"

